has_healthy_diet,apple,banana,carrot,spinach,broccoli,orange,strawberry,grapes,gummy_candy
0.000000000000000000e+00,1.452088132039314416e+00,-1.313628109004163269e+00,-1.128146737092067031e+00,-4.831585552973069464e-01,-4.367955601078296612e-01,1.998465874745930737e+00,1.001709220014838753e+00,nan,-2.643656935134005015e-01
1.000000000000000000e+00,-2.863134067868141064e-01,-1.451705413765398633e+00,7.817402280478172871e-01,4.910546048087854332e-01,1.285997364678283628e+00,-2.108297133561672920e-01,-1.417791462003968883e-01,1.700455285606357336e-01,8.918975755070954747e-01
1.000000000000000000e+00,-1.470215622097478914e+00,7.360561337383746405e-01,-2.049556217283053303e-02,-1.058637267953696393e+00,-2.084605752654066446e+00,-1.364737118783533876e-01,1.447712983274070053e+00,1.674684666741395045e+00,3.553762106700963930e-01
1.000000000000000000e+00,1.962005663842247616e+00,nan,9.533035516427811329e-01,-4.512308889064272632e-01,-5.145988392841486236e-01,-6.775091168806363084e-01,-2.060528947124312449e+00,1.287092259946911676e+00,-6.416324391380162639e-01
1.000000000000000000e+00,-8.014387797551963954e-01,-1.179971681612675516e+00,-2.043594365362830234e-01,1.763492310559742648e+00,2.093778850822717530e+00,-1.660866875802083253e+00,-3.544479959762823484e-01,-1.034357770093698559e+00,9.883377412115197380e-01
1.000000000000000000e+00,2.865935472939267203e-01,-6.365693273798349594e-01,7.257308059101899578e-02,-4.774186214077085211e-01,1.614246094374896634e+00,5.469595150160383445e-01,6.698234209164379838e-01,-2.666917478032897471e+00,-6.678867882881082962e-02
1.000000000000000000e+00,2.083210959059034195e+00,1.326129070036684343e+00,-1.847089585920303145e+00,-3.134258326835940855e-01,-1.201519465918721385e+00,1.711101560362870311e+00,2.442782822759085037e-01,-7.677955597314359837e-01,3.415794354078900696e-02
0.000000000000000000e+00,-2.607365529068483845e+00,-1.084961303456576598e+00,3.644372582630957258e-02,8.456753684533223625e-01,-1.941314120597340764e+00,-3.811553077024293357e-01,1.009685738518821818e+00,nan,2.291828347841730895e-01
0.000000000000000000e+00,6.597450310600345980e-02,1.714380320356602372e+00,nan,-1.716005983750702735e-01,8.549597531646885296e-01,-1.326348668049344592e+00,-2.208832065508586351e-01,nan,-1.389118127051002238e-01
1.000000000000000000e+00,8.484064489628380112e-01,5.541614850821731109e-01,-7.486823085286762325e-01,1.366992033272124429e-01,1.490441614100524115e+00,-8.313656987973052637e-01,1.451667803970126125e-01,-1.931606769386285671e-01,-6.300501583677695083e-02
0.000000000000000000e+00,-1.630657622249400696e+00,1.410762854312204384e+00,-7.743519008881832866e-01,1.026071970153532797e+00,-6.213766080475111586e-01,-6.255046518957602109e-01,1.213123250465466763e+00,9.938846034779242888e-01,2.086658989639828821e-01
0.000000000000000000e+00,7.611505498063197983e-01,-2.885527802563999655e-01,-8.367627718889918825e-03,-6.616243924638190999e-01,9.040649493002597126e-01,-6.934133311673523759e-01,1.485156344937852868e+00,-3.158341683198243599e-01,2.050856401633433662e-02
1.000000000000000000e+00,7.587280206543343120e-01,2.386442118958201353e-02,-2.979083142853102273e-01,-3.002344780847146857e-02,8.938183535575838778e-01,-6.628522221367054712e-01,-1.262370072732647841e-01,1.028672733747535741e-02,8.645851955276563361e-01
1.000000000000000000e+00,-9.984537387143656295e-02,nan,-1.565385777150951063e-01,-2.376836384052799234e-01,-1.710321216177317361e-01,-1.316641428658010149e+00,-1.036726846758684983e+00,-5.306668897390932615e-01,1.135829848850129720e+00
0.000000000000000000e+00,-3.312605936201012263e-02,-4.846441896157065443e-01,1.226534745606595367e+00,1.551177132892260779e+00,1.255382460907760400e+00,-8.530899972351576599e-01,-4.952486201936557308e-01,1.813736070314718951e+00,2.411396920000220545e-01
0.000000000000000000e+00,-2.676270648960785703e-01,7.183479613308372258e-01,1.007299067358112366e+00,-5.714495709282644276e-01,2.194399586199314856e-01,9.265600692170584685e-01,-1.160287145959853161e+00,1.234545742613981680e-02,-1.114389653050715356e+00
0.000000000000000000e+00,-9.835804969268109321e-01,-5.631000774803041065e-01,4.771195378794703679e-01,-3.220226286381346337e-01,-6.484181249684061177e-01,5.155456332495924471e-02,-1.146962728266429643e+00,4.288032178339101219e-01,1.131386761958310005e+00
0.000000000000000000e+00,-7.920404098801156478e-02,-2.026489933002083021e-01,3.734403532155693983e-01,-2.028469418831544857e+00,5.368174565978673929e-01,3.101885803744863335e+00,-1.226762211147203879e-01,-1.191250337163307083e-01,7.436070000996833906e-01
1.000000000000000000e+00,1.645332668197962089e+00,9.749678444341349781e-01,-2.155606878583550490e+00,5.633988376627468986e-01,2.571930145241674737e+00,6.224410467594650997e-01,-1.154601913271749547e+00,2.818296244186139776e-01,-1.280687251341066979e+00
0.000000000000000000e+00,1.232803689268859637e+00,-9.558825880279254728e-01,7.424363469202303889e-02,-8.577800019918476737e-01,-5.464480575479909730e-01,1.486150645860494945e+00,1.034571648936973010e-01,-5.592024737257200728e-01,-1.145227970886722790e+00
0.000000000000000000e+00,-1.871701486399436343e+00,-1.251280633522686703e+00,1.119592414443779244e-01,9.802337687226636564e-01,-5.603514924222010585e-01,1.570543600719014554e+00,-7.175004222282268529e-01,-2.380117228798792894e-01,nan
1.000000000000000000e+00,9.907617345678558785e-01,2.097510614044567845e+00,-1.761816960936197773e+00,-3.461620686346982834e-01,1.264779847050035100e+00,-1.446945521425601289e+00,5.666839069710863930e-01,1.221472200207570635e+00,7.822881435683716467e-02
0.000000000000000000e+00,5.502630709401326037e-01,1.760902386127607411e+00,1.948426554101146513e+00,-6.196721303448300688e-02,-5.323778492992331524e-01,-9.199801110736964826e-01,9.769641504287125411e-01,-1.371775557790968270e+00,-2.525740379912023714e-01
0.000000000000000000e+00,1.026897709544659504e-01,-5.030025127187545131e-01,2.798202650191238816e-01,2.564513318292758193e+00,-1.215985903465424262e-01,-4.354056274273896410e-01,1.015331824381852766e+00,2.395836441455219401e-01,1.439335771211376347e+00
1.000000000000000000e+00,1.646876198197184116e-01,-2.484232079710332886e-01,-1.783724888094555316e+00,-1.619734693811740067e+00,nan,3.793391662842396372e-01,-1.362249479867459589e+00,1.255577365919382959e+00,3.024656485595372812e-02
1.000000000000000000e+00,-2.441869191016688423e-01,-8.438550752043381120e-01,6.222587482702062189e-01,nan,-9.853780040698807419e-01,1.188349920605348720e+00,3.546211607750225925e-01,-2.349294282482722318e-01,6.414329847337165713e-01
1.000000000000000000e+00,8.931873110698613366e-03,3.830131504516836594e-01,-8.168479023754550150e-01,2.070398608910622329e+00,-5.796199676762250341e-01,1.556016326949977158e+00,-1.888688493044764771e-01,8.070971156549623382e-01,nan
1.000000000000000000e+00,1.146851755150045671e+00,-8.406237071641448066e-01,1.075635401278862036e+00,nan,nan,3.470606714212240429e-02,-5.234466424801541562e-01,-3.464362521850999355e-01,1.711422798932490386e+00
0.000000000000000000e+00,-1.004234526130204141e+00,-9.421188218507720036e-01,nan,6.245484258883623463e-01,2.120370249042524247e+00,-4.504386378258532497e-01,1.262811372375693686e-01,-6.606769437718044147e-01,1.433011686476959590e-01
1.000000000000000000e+00,-1.774096697284303747e+00,6.849545566550081510e-01,3.234740834923380826e-01,nan,-3.903643245996647471e-01,-8.947539873680995237e-01,7.277129120327611167e-01,-1.171089985703406500e+00,5.118959120492431181e-01
1.000000000000000000e+00,2.074451394809457394e+00,1.485521488644298227e+00,-1.505127942670653196e+00,-5.367380603433028474e-01,4.214507405553377106e-01,nan,-1.399405718282421107e+00,3.853159514734911806e-01,-1.001689511629934824e-02
1.000000000000000000e+00,1.914325408603781753e+00,-2.532287026174466771e-01,1.168003385326590982e+00,-1.267088403129975616e+00,-1.028009297896508301e+00,7.216619598094899946e-01,1.083730780607374600e+00,-9.573927260743922973e-01,2.407740648391171884e-02
1.000000000000000000e+00,-1.381579173529077886e+00,-1.812198263054793923e-01,8.369227856241259200e-01,nan,-2.490347059438028088e-01,-1.129795398296051800e+00,nan,1.758110916214338459e+00,7.292489171713287255e-02
1.000000000000000000e+00,-1.002307766650598175e+00,-3.147719499179916225e-01,-1.597427621166562117e+00,-1.014159692140212288e+00,1.360339739046453333e+00,-1.424824243866050499e-01,1.890730176101206084e+00,-9.534783849605590889e-02,nan
1.000000000000000000e+00,6.408941585421233933e-01,-2.672587582219401181e+00,2.049393236535748397e-01,-4.898648806095168284e-02,1.486038893515147397e+00,9.646793941636172542e-01,-1.133691685546800665e+00,1.242138618627580460e+00,-2.623145255809951615e-01
0.000000000000000000e+00,-9.044532262960450764e-01,1.971032508712023124e-01,-2.027693556638182071e-01,1.538465314028523823e+00,3.406220284912099272e-01,2.056589208860057916e-01,9.006470828554398178e-01,1.092871618092712049e+00,7.836050942972991873e-01
1.000000000000000000e+00,1.419463472814953553e+00,6.086824129137884398e-01,1.676514647267018099e-01,1.239172062088029325e+00,nan,3.324651634466157385e-02,1.721576917296914644e+00,1.621924127955231221e+00,-8.175806923322826922e-03
0.000000000000000000e+00,nan,1.463173500208498456e+00,8.004183579152140959e-01,3.155812541973629926e-01,-3.218727101899445664e-01,3.316965787145939037e-01,-2.170845988770260873e-02,-6.643381795729957906e-01,1.290423285872351611e-01
1.000000000000000000e+00,2.654240456396074754e-01,-3.753950669202310020e-01,9.038256886095176190e-01,1.288832392310989006e+00,9.698976936554126738e-01,-2.762483852139947516e-01,nan,7.796139746004017435e-02,-1.235745978565951697e+00
1.000000000000000000e+00,6.727293784977457225e-01,1.461316409569481667e-01,2.593548002069307579e+00,1.457270863278560036e+00,7.111501569345241025e-01,2.491705012881796355e-01,1.637222550580181568e-01,-1.003689403633107657e+00,-1.738987227199910723e+00
1.000000000000000000e+00,nan,-4.771701817043038502e-02,-2.105539278208984122e+00,-5.443217922727491276e-01,-2.476130331244259519e-01,-2.154265534854579722e-01,-6.617235981881447460e-01,-3.415138143814003824e-01,1.723893828123861827e+00
1.000000000000000000e+00,6.621452814906030326e-01,-5.603007768981497216e-01,-6.834778836196332696e-02,nan,-7.679554337401510722e-01,-7.691302177438545939e-01,1.010524020326712957e+00,-4.197843775168160207e-01,-1.094696387030871465e+00
0.000000000000000000e+00,-4.314034406944269179e-02,1.180097531291235957e-01,-1.972704224193835287e+00,-4.074635781719301852e-02,8.679799343482603735e-01,4.512293855218330596e-01,2.229795115194971089e+00,1.251109482312179111e+00,1.448934024750853533e+00
1.000000000000000000e+00,2.800085935914326640e+00,7.581562617745978283e-01,1.630702079327010501e-01,9.737402934313319491e-01,-5.592364333949937372e-01,1.076863194949693181e-01,-6.477276430783136529e-01,3.979845575628816468e-01,-6.519090880198201710e-01
1.000000000000000000e+00,-6.869284998617176674e-01,4.134732931055044025e-01,-1.377114407805671847e-01,-1.927521135716746992e+00,-1.455556921312089580e+00,-1.147266491461463422e+00,-8.829719061139743586e-01,4.144233294786381916e-01,2.189388470716358837e-01
0.000000000000000000e+00,1.065279371699199062e+00,7.528018229417711149e-01,1.071902956182657851e+00,6.083961914591229370e-01,2.096793090914896851e-01,1.099351742287655531e+00,9.194127917400995997e-01,3.760953675539912000e-01,1.271071870860142283e+00
0.000000000000000000e+00,-2.345788242503396681e+00,-2.904631741404498646e-01,-3.057904656517310138e-01,nan,1.571394996950769452e+00,-1.450179370210262553e+00,1.411167174149275949e+00,-1.171445186026268903e+00,nan
0.000000000000000000e+00,-2.342857023273647032e-01,-3.182064721325845724e-01,-1.558417279716876491e+00,6.498779734925669294e-01,6.794024247266020611e-01,1.054041596163670658e+00,-4.334553297778651615e-01,-3.958271497244867515e-02,nan
1.000000000000000000e+00,1.687995441468464364e+00,-2.834244782633218218e+00,-9.569443489891034105e-01,5.540842791797655903e-03,nan,-2.583203572711174067e-01,-1.260755363699093690e-01,-6.576861087924688043e-01,6.446892610267247747e-02
0.000000000000000000e+00,6.281492777578133735e-01,-2.362664450310019704e-01,-4.531947339687356635e-01,-1.657649166538721630e-01,-7.436346645589391770e-03,-1.740319565334421892e+00,nan,-4.510012294467943827e-01,nan
1.000000000000000000e+00,5.910534756424746794e-01,1.170066404219655132e+00,-1.011003793714908339e+00,-3.713866411874265361e-01,-1.242458487457409166e+00,-7.051912089293260744e-01,1.252105424508591636e+00,1.487490577922495172e+00,nan
0.000000000000000000e+00,-4.582776683172835597e-01,-7.619567202394918193e-02,5.856056418097812521e-01,-1.759810263536492503e+00,-1.603000081528438425e+00,4.896261438724023862e-01,-1.949038568917924374e+00,-4.467974061388702567e-01,1.620918085588407276e-01
1.000000000000000000e+00,4.156659699331172741e-01,nan,-3.657567190475305985e-01,8.445708597164793829e-01,2.852059263657575339e-01,-6.470166219514599248e-01,3.772289668223833409e-02,3.831690226561927926e-01,1.718237241451381347e+00
0.000000000000000000e+00,7.863236682915792919e-01,1.214556855953943693e+00,-6.106073962996300120e-01,-5.241829062550026341e-01,-2.353799928129901020e-01,-1.435726466381639921e-01,-1.008024957802890365e+00,1.265933626556818181e+00,nan
1.000000000000000000e+00,-3.056778613015072033e-01,6.417106490138535513e-01,2.228991630038379135e-01,7.198279809313746780e-01,-1.344307123525630088e+00,-1.456610731974348483e-01,-5.803852790579534793e-02,6.236420996116512905e-01,-6.284376011821333208e-01
0.000000000000000000e+00,-2.499930724082396249e+00,-1.081699717682920614e+00,-6.104798571090735287e-02,6.388422550333158756e-02,1.683748122624984411e+00,5.827464406580989964e-01,8.153027923148933875e-02,-3.239127678143767508e-02,1.104183382169692917e+00
1.000000000000000000e+00,-5.901104521574381812e-01,-1.402837877405988254e-01,-1.089258120138301589e+00,1.418906048695304012e+00,3.924989370016137014e-01,-7.075232960039459229e-01,-1.144550103183079454e-01,5.096507632062802218e-01,-2.507189127222754221e-01
1.000000000000000000e+00,-5.344706217126008463e-01,-6.542736859843314434e-01,3.389618992411148057e-01,-3.580542792106851113e-01,-4.537577347627461677e-01,nan,7.764057652716963021e-02,-1.812234387919081924e-01,-3.216483486419646765e-01
1.000000000000000000e+00,1.987706774887184336e-01,7.480022627358978715e-01,7.015654719404684769e-01,5.527285008997626647e-01,-2.406702786357212687e-01,-5.669983359412419377e-01,-1.043915641322437304e+00,-5.931565073380820063e-01,1.965009513656956752e-02
1.000000000000000000e+00,nan,9.605713911744291622e-02,-9.654566779118642916e-01,-1.660991889007022104e+00,8.194061208647950290e-01,-4.744145953658445714e-01,-8.370336532238911165e-01,-1.093847141297438430e+00,4.230359747304004436e-01
0.000000000000000000e+00,1.374907711467967308e+00,-4.030738610061443961e-01,-2.155633746625817415e-01,1.071631839889072291e+00,-1.810445704358312202e+00,1.966868642912666942e+00,2.444100302326369434e+00,-2.706337529420082877e+00,-9.750322891675700099e-02
0.000000000000000000e+00,-7.189470318695635465e-01,-2.647717709047338608e-01,-4.183850696159234217e-01,8.117590984793583431e-01,-1.125699069679907960e-01,-9.109072141999565719e-01,-1.721851612951242338e-01,nan,-1.183721327765281828e+00
0.000000000000000000e+00,-1.646233688969980458e+00,1.992742800835320072e+00,-6.424266797084362546e-01,-1.373529869195227737e-01,-3.977954058255726566e-01,5.480877040821420243e-01,1.772789923091043773e+00,5.799338417292843051e-01,-1.518365147539991078e+00
0.000000000000000000e+00,-1.384123427008529861e+00,-3.989647753269164876e-01,-2.682331995332665753e-01,-1.721951269546600605e+00,nan,-1.086320557881478521e+00,1.493301562125755488e+00,1.820632597205720682e+00,-2.482535326321773372e-01
1.000000000000000000e+00,4.389726404181847896e-01,-1.231947222084201599e+00,6.236763264791144179e-01,-4.981924234343700353e-01,-1.087235321588353454e+00,-2.893349882529842043e-01,-4.657480084053629565e-01,-3.251594030037543437e-01,9.496799028163589451e-01
1.000000000000000000e+00,-7.853075926357326875e-01,nan,-1.325059632825353662e+00,1.615430273178595444e+00,-1.016510621906693723e+00,-1.013232536615663558e-03,-4.901961134780197793e-01,-3.437286715378546353e-01,8.013572363555487854e-01
1.000000000000000000e+00,1.499826797228810626e+00,1.190524704955641999e+00,-4.048563323418477577e-01,nan,-7.820778736683621224e-01,-9.915503125746948365e-01,-1.146300905728668829e+00,-4.375733069841292733e-01,2.496056310149420143e-01
1.000000000000000000e+00,-1.911815159751504734e+00,-4.635370258076574462e-02,1.516025124549524650e+00,1.121911069074125189e+00,-5.851840765266658195e-01,-1.396872909282786068e+00,4.598303064648265881e-01,-2.317428250207500096e+00,1.110154115882677317e+00
1.000000000000000000e+00,-2.135874578832404891e-01,1.831300320577400775e+00,-1.726965485576465786e+00,9.181462252078332886e-01,-1.005088368141984767e-01,-3.310505314720804670e-01,-1.369843465212144507e+00,5.957479067117164018e-01,6.761373847768578083e-01
